value,count,colorValue,tags
user-interface, 1974,4.058763931104357,[('user-interface': 1974); ('swing': 963); ('android': 123); ('jframe': 116); ('jpanel': 88); ('javafx': 86); ('netbeans': 76); ('eclipse': 66); ('multithreading': 64); ('swt': 56); ('jtable': 33); ('arrays': 29); ('arraylist': 27); ('image': 25); ('xml': 23); ('class': 21); ('libgdx': 21); ('methods': 16); ('loops': 13); ('windows': 13); ('intellij-idea': 11); ('gwt': 11); ('listview': 10); ('jar': 10); ('nullpointerexception': 10); ('applet': 9); ('mysql': 9); ('android-fragments': 9); ('object': 7); ('string': 7); ('list': 7); ('exception': 6); ('c++': 6); ('jdbc': 6); ('database': 6); ('html': 5); ('file': 5); ('java-8': 5); ('web-services': 5); ('performance': 5); ('sorting': 4); ('javascript': 4); ('linux': 4); ('sql': 4); ('android-layout': 4); ('serialization': 4); ('oop': 4); ('algorithm': 3); ('sockets': 3); ('scala': 3); ('spring': 3); ('collections': 3); ('jsf': 3); ('c#': 2); ('spring-mvc': 2); ('selenium': 2); ('junit': 2); ('date': 2); ('encryption': 2); ('java-ee': 2); ('generics': 2); ('jvm': 2); ('jpa': 1); ('parsing': 1); ('jboss': 1); ('oracle': 1); ('php': 1); ('jaxb': 1); ('selenium-webdriver': 1); ('logging': 1); ('jquery': 1); ('concurrency': 1); ('regex': 1); ('inheritance': 1); ('json': 1)]
jar, 1921,3.9739718896408123,[('jar': 1921); ('eclipse': 399); ('maven': 248); ('android': 136); ('netbeans': 86); ('ant': 73); ('intellij-idea': 46); ('applet': 43); ('gradle': 41); ('spring': 37); ('swing': 34); ('file': 31); ('class': 30); ('hadoop': 28); ('tomcat': 25); ('linux': 24); ('windows': 24); ('image': 24); ('javafx': 22); ('java-ee': 18); ('html': 17); ('selenium': 17); ('jvm': 17); ('xml': 16); ('swt': 15); ('jdbc': 13); ('servlets': 13); ('exception': 13); ('json': 11); ('jsp': 10); ('user-interface': 10); ('sqlite': 10); ('mysql': 10); ('logging': 9); ('junit': 9); ('nullpointerexception': 8); ('selenium-webdriver': 7); ('c#': 7); ('apache': 7); ('php': 7); ('struts2': 6); ('oracle': 6); ('scala': 6); ('jframe': 6); ('libgdx': 6); ('rest': 6); ('jboss': 6); ('hibernate': 6); ('web-services': 5); ('spring-mvc': 4); ('java-8': 4); ('excel': 4); ('apache-poi': 4); ('database': 4); ('encryption': 4); ('jaxb': 4); ('javascript': 3); ('gwt': 3); ('c++': 3); ('jersey': 2); ('parsing': 2); ('sockets': 2); ('ssl': 2); ('jackson': 2); ('concurrency': 2); ('generics': 2); ('multithreading': 2); ('http': 2); ('performance': 2); ('unit-testing': 2); ('regex': 2); ('jsf': 1); ('arrays': 1); ('loops': 1); ('jpanel': 1); ('object': 1); ('hashmap': 1); ('string': 1); ('list': 1); ('methods': 1); ('jpa': 1); ('sql': 1); ('soap': 1); ('collections': 1); ('jquery': 1); ('google-app-engine': 1)]
generics, 1912,3.2384937238493725,[('generics': 1912); ('collections': 83); ('arrays': 78); ('inheritance': 64); ('arraylist': 57); ('java-8': 52); ('spring': 46); ('android': 44); ('list': 43); ('class': 35); ('oop': 25); ('json': 23); ('eclipse': 22); ('hashmap': 20); ('hibernate': 19); ('methods': 18); ('c#': 16); ('jpa': 15); ('jackson': 12); ('scala': 12); ('gwt': 11); ('object': 10); ('sorting': 9); ('unit-testing': 8); ('exception': 8); ('serialization': 8); ('swing': 8); ('javafx': 7); ('java-ee': 7); ('jaxb': 6); ('spring-mvc': 6); ('junit': 6); ('hadoop': 5); ('jersey': 4); ('c++': 4); ('mongodb': 3); ('algorithm': 3); ('multithreading': 3); ('string': 3); ('maven': 3); ('intellij-idea': 2); ('xml': 2); ('jdbc': 2); ('rest': 2); ('jar': 2); ('user-interface': 2); ('nullpointerexception': 2); ('libgdx': 2); ('mysql': 2); ('android-fragments': 2); ('jtable': 1); ('jboss': 1); ('html': 1); ('oracle': 1); ('selenium': 1); ('servlets': 1); ('sql': 1); ('soap': 1); ('ant': 1); ('jsf': 1); ('jsp': 1); ('database': 1); ('android-activity': 1); ('concurrency': 1); ('parsing': 1); ('sqlite': 1); ('http': 1); ('file': 1)]
html, 1906,4.1138509968520465,[('html': 1906); ('javascript': 337); ('jsp': 295); ('servlets': 151); ('android': 139); ('jquery': 99); ('swing': 81); ('applet': 79); ('gwt': 73); ('selenium': 66); ('parsing': 61); ('xml': 51); ('selenium-webdriver': 45); ('spring': 44); ('eclipse': 42); ('spring-mvc': 38); ('jsf': 34); ('php': 32); ('regex': 28); ('image': 26); ('http': 25); ('string': 24); ('struts2': 23); ('tomcat': 22); ('mysql': 19); ('java-ee': 19); ('jar': 17); ('json': 16); ('netbeans': 15); ('javafx': 14); ('file': 9); ('excel': 9); ('scala': 8); ('database': 8); ('web-services': 7); ('rest': 6); ('arraylist': 6); ('jdbc': 6); ('google-app-engine': 6); ('jtable': 5); ('maven': 5); ('sql': 5); ('nullpointerexception': 5); ('user-interface': 5); ('c#': 4); ('apache-poi': 4); ('libgdx': 4); ('jframe': 4); ('hibernate': 4); ('list': 4); ('jboss': 3); ('jaxb': 3); ('sockets': 3); ('c++': 3); ('class': 3); ('logging': 3); ('encryption': 3); ('swt': 3); ('jersey': 2); ('methods': 2); ('oracle': 2); ('loops': 2); ('object': 2); ('junit': 2); ('unit-testing': 2); ('spring-security': 2); ('apache': 2); ('arrays': 1); ('multithreading': 1); ('algorithm': 1); ('jpanel': 1); ('jackson': 1); ('java-8': 1); ('serialization': 1); ('android-layout': 1); ('performance': 1); ('sqlite': 1); ('windows': 1); ('generics': 1); ('date': 1)]
junit, 1825,3.9084931506849316,[('junit': 1825); ('unit-testing': 353); ('spring': 210); ('eclipse': 139); ('maven': 128); ('android': 99); ('selenium': 78); ('ant': 74); ('hibernate': 55); ('intellij-idea': 48); ('spring-mvc': 47); ('exception': 30); ('gradle': 25); ('selenium-webdriver': 23); ('jpa': 19); ('rest': 17); ('jersey': 15); ('xml': 14); ('netbeans': 13); ('java-ee': 13); ('multithreading': 12); ('struts2': 12); ('logging': 12); ('nullpointerexception': 10); ('json': 9); ('gwt': 9); ('servlets': 9); ('jar': 9); ('google-app-engine': 8); ('arrays': 7); ('jdbc': 7); ('swing': 7); ('jboss': 6); ('arraylist': 6); ('web-services': 6); ('generics': 6); ('string': 5); ('javascript': 5); ('hadoop': 5); ('database': 5); ('inheritance': 5); ('tomcat': 4); ('sqlite': 4); ('collections': 4); ('methods': 3); ('excel': 3); ('oracle': 3); ('http': 3); ('c++': 3); ('windows': 3); ('libgdx': 3); ('concurrency': 3); ('regex': 3); ('html': 2); ('javafx': 2); ('oop': 2); ('php': 2); ('object': 2); ('scala': 2); ('linux': 2); ('file': 2); ('performance': 2); ('mysql': 2); ('user-interface': 2); ('date': 2); ('spring-security': 2); ('jsf': 2); ('jvm': 2); ('apache': 2); ('mongodb': 1); ('algorithm': 1); ('jpanel': 1); ('jackson': 1); ('sql': 1); ('class': 1); ('c#': 1); ('jsp': 1); ('android-activity': 1); ('image': 1); ('list': 1)]
libgdx, 1740,3.716666666666667,[('libgdx': 1740); ('android': 775); ('eclipse': 127); ('gradle': 36); ('gwt': 27); ('json': 23); ('user-interface': 21); ('intellij-idea': 17); ('arrays': 16); ('maven': 12); ('xml': 12); ('nullpointerexception': 11); ('arraylist': 10); ('multithreading': 9); ('algorithm': 8); ('file': 8); ('performance': 8); ('object': 7); ('jar': 6); ('swing': 6); ('string': 6); ('windows': 5); ('serialization': 5); ('image': 5); ('oop': 4); ('html': 4); ('linux': 4); ('exception': 4); ('javascript': 3); ('c++': 3); ('android-layout': 3); ('ant': 3); ('applet': 3); ('junit': 3); ('parsing': 3); ('unit-testing': 2); ('hashmap': 2); ('scala': 2); ('netbeans': 2); ('spring': 2); ('generics': 2); ('class': 2); ('jvm': 2); ('methods': 1); ('jackson': 1); ('javafx': 1); ('loops': 1); ('sqlite': 1); ('jpanel': 1); ('php': 1); ('sockets': 1); ('web-services': 1); ('android-activity': 1); ('concurrency': 1); ('inheritance': 1); ('google-app-engine': 1)]
selenium, 1584,3.7430555555555554,[('selenium': 1584); ('selenium-webdriver': 594); ('javascript': 108); ('eclipse': 85); ('junit': 78); ('maven': 68); ('html': 66); ('excel': 24); ('android': 22); ('jquery': 21); ('jar': 17); ('xml': 16); ('ant': 15); ('intellij-idea': 10); ('exception': 9); ('windows': 9); ('unit-testing': 8); ('multithreading': 6); ('http': 6); ('apache-poi': 6); ('spring': 6); ('tomcat': 5); ('gradle': 5); ('netbeans': 5); ('gwt': 4); ('arraylist': 4); ('servlets': 4); ('swing': 4); ('c#': 4); ('list': 4); ('arrays': 3); ('json': 3); ('logging': 3); ('regex': 3); ('jboss': 2); ('loops': 2); ('php': 2); ('linux': 2); ('file': 2); ('applet': 2); ('user-interface': 2); ('image': 2); ('date': 2); ('string': 1); ('spring-mvc': 1); ('jdbc': 1); ('database': 1); ('performance': 1); ('encryption': 1); ('parsing': 1); ('sorting': 1); ('spring-security': 1); ('generics': 1); ('jsf': 1); ('inheritance': 1); ('apache': 1)]
hadoop, 1570,3.740127388535032,[('hadoop': 1570); ('eclipse': 80); ('apache': 67); ('maven': 64); ('jar': 28); ('jdbc': 26); ('linux': 24); ('spring': 24); ('json': 16); ('mysql': 16); ('windows': 13); ('xml': 11); ('sorting': 11); ('scala': 10); ('sql': 10); ('multithreading': 9); ('ant': 8); ('file': 7); ('performance': 7); ('algorithm': 6); ('spring-mvc': 6); ('jvm': 6); ('nullpointerexception': 6); ('mongodb': 5); ('arraylist': 5); ('exception': 5); ('serialization': 5); ('junit': 5); ('generics': 5); ('regex': 5); ('jackson': 4); ('netbeans': 4); ('c++': 4); ('servlets': 4); ('logging': 4); ('unit-testing': 4); ('intellij-idea': 3); ('parsing': 3); ('tomcat': 3); ('web-services': 3); ('class': 3); ('string': 2); ('gradle': 2); ('php': 2); ('sockets': 2); ('jsp': 2); ('hashmap': 2); ('java-ee': 2); ('date': 2); ('google-app-engine': 2); ('rest': 2); ('oracle': 1); ('apache-poi': 1); ('jaxb': 1); ('ssl': 1); ('selenium-webdriver': 1); ('android': 1); ('database': 1); ('encryption': 1); ('sqlite': 1); ('collections': 1); ('excel': 1)]
file, 1570,3.859872611464968,[('file': 1570); ('android': 171); ('arrays': 72); ('eclipse': 64); ('string': 45); ('swing': 33); ('jar': 31); ('arraylist': 23); ('xml': 21); ('image': 21); ('servlets': 20); ('exception': 19); ('serialization': 18); ('windows': 18); ('sockets': 17); ('netbeans': 17); ('loops': 16); ('jsp': 15); ('multithreading': 15); ('parsing': 13); ('logging': 13); ('object': 12); ('linux': 12); ('tomcat': 11); ('spring': 11); ('sorting': 11); ('applet': 10); ('html': 9); ('class': 9); ('methods': 9); ('json': 9); ('java-ee': 9); ('nullpointerexception': 8); ('libgdx': 8); ('javafx': 8); ('database': 8); ('regex': 8); ('spring-mvc': 7); ('list': 7); ('apache': 7); ('hadoop': 7); ('encryption': 7); ('javascript': 6); ('rest': 6); ('http': 6); ('performance': 6); ('jtable': 5); ('java-8': 5); ('user-interface': 5); ('concurrency': 5); ('php': 5); ('mysql': 5); ('swt': 4); ('scala': 4); ('excel': 4); ('jersey': 3); ('hashmap': 3); ('apache-poi': 3); ('jdbc': 3); ('web-services': 3); ('intellij-idea': 3); ('sql': 3); ('jvm': 3); ('struts2': 2); ('c#': 2); ('oop': 2); ('algorithm': 2); ('jpanel': 2); ('android-activity': 2); ('listview': 2); ('gwt': 2); ('selenium': 2); ('c++': 2); ('junit': 2); ('jaxb': 2); ('date': 2); ('inheritance': 2); ('hibernate': 2); ('google-app-engine': 2); ('jsf': 1); ('oracle': 1); ('gradle': 1); ('jackson': 1); ('jquery': 1); ('jframe': 1); ('unit-testing': 1); ('generics': 1); ('maven': 1); ('jboss': 1); ('sqlite': 1); ('soap': 1); ('ant': 1)]
google-app-engine, 1537,3.7872478854912166,[('google-app-engine': 1537); ('android': 205); ('eclipse': 136); ('maven': 112); ('servlets': 70); ('jpa': 66); ('gwt': 62); ('jsp': 39); ('spring': 39); ('json': 25); ('mysql': 20); ('hibernate': 20); ('rest': 19); ('spring-mvc': 18); ('java-ee': 17); ('gradle': 15); ('intellij-idea': 13); ('javascript': 11); ('sql': 11); ('xml': 10); ('logging': 10); ('unit-testing': 10); ('jersey': 9); ('http': 9); ('jdbc': 8); ('junit': 8); ('web-services': 8); ('multithreading': 7); ('sockets': 7); ('html': 6); ('image': 6); ('netbeans': 5); ('jsf': 5); ('php': 4); ('exception': 4); ('apache-poi': 4); ('swing': 4); ('database': 4); ('performance': 4); ('tomcat': 3); ('struts2': 3); ('scala': 3); ('ssl': 3); ('ant': 3); ('serialization': 3); ('nullpointerexception': 3); ('encryption': 3); ('excel': 3); ('spring-security': 3); ('regex': 3); ('mongodb': 2); ('string': 2); ('parsing': 2); ('arraylist': 2); ('jaxb': 2); ('file': 2); ('applet': 2); ('jquery': 2); ('hadoop': 2); ('concurrency': 2); ('jvm': 2); ('list': 2); ('methods': 1); ('oracle': 1); ('jackson': 1); ('linux': 1); ('jar': 1); ('selenium-webdriver': 1); ('libgdx': 1); ('sqlite': 1); ('sorting': 1); ('inheritance': 1); ('apache': 1)]
database, 1528,4.262434554973822,[('database': 1528); ('mysql': 260); ('android': 239); ('sql': 216); ('hibernate': 192); ('sqlite': 183); ('jdbc': 141); ('jpa': 88); ('oracle': 61); ('spring': 58); ('jsp': 48); ('swing': 46); ('eclipse': 36); ('netbeans': 35); ('jtable': 32); ('servlets': 30); ('multithreading': 20); ('java-ee': 20); ('mongodb': 16); ('performance': 16); ('php': 12); ('arrays': 11); ('tomcat': 11); ('spring-mvc': 11); ('javafx': 10); ('nullpointerexception': 9); ('html': 8); ('file': 8); ('listview': 8); ('json': 8); ('xml': 7); ('web-services': 7); ('excel': 7); ('encryption': 7); ('sockets': 6); ('user-interface': 6); ('unit-testing': 6); ('string': 6); ('image': 6); ('oop': 5); ('javascript': 5); ('maven': 5); ('arraylist': 5); ('logging': 5); ('junit': 5); ('date': 5); ('hashmap': 4); ('apache-poi': 4); ('scala': 4); ('serialization': 4); ('parsing': 4); ('class': 4); ('exception': 4); ('jar': 4); ('android-fragments': 4); ('google-app-engine': 4); ('c#': 3); ('jsf': 3); ('algorithm': 3); ('loops': 3); ('linux': 3); ('apache': 3); ('methods': 3); ('jboss': 3); ('gwt': 3); ('applet': 3); ('collections': 3); ('object': 2); ('jquery': 2); ('jframe': 2); ('intellij-idea': 2); ('rest': 2); ('http': 2); ('windows': 2); ('android-activity': 2); ('sorting': 2); ('regex': 2); ('struts2': 1); ('jaxb': 1); ('ssl': 1); ('android-layout': 1); ('selenium': 1); ('concurrency': 1); ('spring-security': 1); ('generics': 1); ('list': 1); ('c++': 1); ('soap': 1); ('java-8': 1); ('hadoop': 1); ('inheritance': 1); ('jvm': 1)]
intellij-idea, 1467,3.7266530334014996,[('intellij-idea': 1467); ('maven': 232); ('android': 168); ('eclipse': 94); ('gradle': 81); ('spring': 73); ('tomcat': 69); ('junit': 48); ('jar': 46); ('scala': 41); ('javafx': 24); ('swing': 22); ('hibernate': 22); ('spring-mvc': 18); ('gwt': 17); ('unit-testing': 17); ('java-8': 17); ('libgdx': 17); ('jboss': 16); ('jpa': 16); ('jsp': 16); ('servlets': 14); ('ant': 13); ('google-app-engine': 13); ('user-interface': 11); ('java-ee': 11); ('xml': 10); ('selenium': 10); ('javascript': 8); ('jvm': 8); ('apache': 8); ('jsf': 7); ('applet': 7); ('mysql': 7); ('web-services': 6); ('netbeans': 5); ('jdbc': 5); ('performance': 5); ('methods': 4); ('class': 4); ('linux': 4); ('selenium-webdriver': 4); ('logging': 4); ('rest': 4); ('jersey': 3); ('string': 3); ('struts2': 3); ('exception': 3); ('ssl': 3); ('file': 3); ('sql': 3); ('windows': 3); ('hadoop': 3); ('nullpointerexception': 3); ('regex': 3); ('serialization': 2); ('arrays': 2); ('oracle': 2); ('jpanel': 2); ('android-layout': 2); ('database': 2); ('jframe': 2); ('image': 2); ('oop': 2); ('generics': 2); ('listview': 1); ('swt': 1); ('sqlite': 1); ('jtable': 1); ('parsing': 1); ('multithreading': 1); ('jaxb': 1); ('php': 1); ('c++': 1); ('json': 1); ('date': 1); ('encryption': 1); ('android-activity': 1); ('excel': 1); ('concurrency': 1); ('collections': 1); ('spring-security': 1); ('inheritance': 1); ('list': 1)]
class, 1456,3.9574175824175826,[('class': 1456); ('android': 169); ('methods': 157); ('object': 150); ('arrays': 95); ('eclipse': 73); ('oop': 66); ('inheritance': 51); ('swing': 49); ('arraylist': 46); ('generics': 35); ('jar': 30); ('string': 27); ('user-interface': 21); ('netbeans': 14); ('nullpointerexception': 14); ('list': 14); ('hashmap': 11); ('sorting': 10); ('jframe': 10); ('android-activity': 10); ('multithreading': 9); ('applet': 9); ('file': 9); ('exception': 8); ('spring': 8); ('json': 7); ('date': 7); ('image': 7); ('jpanel': 6); ('parsing': 6); ('maven': 5); ('xml': 5); ('loops': 5); ('c++': 5); ('serialization': 5); ('jvm': 5); ('intellij-idea': 4); ('sqlite': 4); ('servlets': 4); ('database': 4); ('performance': 4); ('java-ee': 4); ('html': 3); ('javascript': 3); ('php': 3); ('sockets': 3); ('linux': 3); ('windows': 3); ('hadoop': 3); ('android-fragments': 3); ('collections': 3); ('hibernate': 3); ('jboss': 2); ('tomcat': 2); ('gradle': 2); ('algorithm': 2); ('javafx': 2); ('gwt': 2); ('scala': 2); ('jdbc': 2); ('java-8': 2); ('ant': 2); ('c#': 2); ('web-services': 2); ('jsp': 2); ('libgdx': 2); ('mysql': 2); ('jsf': 2); ('apache': 2); ('jtable': 1); ('jpa': 1); ('regex': 1); ('spring-mvc': 1); ('sql': 1); ('junit': 1); ('concurrency': 1); ('excel': 1); ('rest': 1)]
algorithm, 1449,3.746031746031746,[('algorithm': 1449); ('arrays': 134); ('sorting': 113); ('performance': 43); ('string': 42); ('arraylist': 39); ('android': 38); ('c++': 28); ('list': 25); ('multithreading': 16); ('loops': 15); ('collections': 14); ('regex': 14); ('encryption': 13); ('hashmap': 10); ('eclipse': 8); ('libgdx': 8); ('c#': 7); ('concurrency': 7); ('image': 7); ('oop': 7); ('sql': 6); ('swing': 6); ('hadoop': 6); ('xml': 4); ('scala': 4); ('methods': 4); ('mysql': 4); ('parsing': 4); ('javascript': 3); ('json': 3); ('php': 3); ('database': 3); ('user-interface': 3); ('generics': 3); ('java-8': 3); ('date': 3); ('class': 2); ('rest': 2); ('javafx': 2); ('gwt': 2); ('windows': 2); ('unit-testing': 2); ('file': 2); ('java-ee': 2); ('jvm': 2); ('listview': 1); ('jtable': 1); ('excel': 1); ('html': 1); ('sqlite': 1); ('object': 1); ('spring-mvc': 1); ('serialization': 1); ('selenium-webdriver': 1); ('logging': 1); ('applet': 1); ('junit': 1); ('web-services': 1); ('jsp': 1); ('spring': 1); ('hibernate': 1); ('apache': 1)]
java-8, 1426,3.7798036465638147,[('java-8': 1426); ('javafx': 59); ('eclipse': 53); ('generics': 52); ('collections': 35); ('multithreading': 20); ('performance': 20); ('concurrency': 20); ('spring': 19); ('swing': 18); ('intellij-idea': 17); ('arrays': 16); ('netbeans': 15); ('javascript': 14); ('date': 14); ('list': 14); ('jvm': 14); ('maven': 13); ('hibernate': 11); ('applet': 10); ('jpa': 9); ('sorting': 9); ('tomcat': 8); ('scala': 8); ('windows': 8); ('c#': 8); ('exception': 7); ('string': 6); ('oop': 6); ('ssl': 6); ('android': 6); ('serialization': 6); ('java-ee': 6); ('parsing': 5); ('arraylist': 5); ('linux': 5); ('file': 5); ('user-interface': 5); ('hashmap': 5); ('xml': 4); ('jaxb': 4); ('jdbc': 4); ('jar': 4); ('regex': 4); ('inheritance': 4); ('gradle': 3); ('algorithm': 3); ('ant': 3); ('encryption': 3); ('listview': 2); ('jsf': 2); ('json': 2); ('oracle': 2); ('servlets': 2); ('sql': 2); ('class': 2); ('rest': 2); ('logging': 2); ('web-services': 2); ('nullpointerexception': 2); ('mysql': 2); ('jersey': 1); ('jboss': 1); ('html': 1); ('jackson': 1); ('struts2': 1); ('loops': 1); ('sockets': 1); ('spring-mvc': 1); ('jquery': 1); ('jsp': 1); ('database': 1); ('image': 1); ('unit-testing': 1)]
gwt, 1401,3.6859386152748037,[('gwt': 1401); ('javascript': 163); ('eclipse': 115); ('maven': 84); ('html': 73); ('google-app-engine': 62); ('servlets': 37); ('tomcat': 35); ('libgdx': 27); ('hibernate': 26); ('spring': 23); ('json': 21); ('xml': 21); ('intellij-idea': 17); ('mysql': 16); ('java-ee': 15); ('ant': 11); ('android': 11); ('user-interface': 11); ('generics': 11); ('date': 10); ('junit': 9); ('jboss': 8); ('spring-mvc': 8); ('serialization': 8); ('jquery': 8); ('exception': 7); ('netbeans': 6); ('logging': 6); ('jsp': 6); ('apache': 6); ('excel': 5); ('rest': 5); ('spring-security': 5); ('regex': 5); ('arraylist': 4); ('apache-poi': 4); ('jpa': 4); ('selenium': 4); ('applet': 4); ('unit-testing': 4); ('string': 3); ('jar': 3); ('swing': 3); ('web-services': 3); ('database': 3); ('performance': 3); ('image': 3); ('arrays': 2); ('jsf': 2); ('gradle': 2); ('algorithm': 2); ('http': 2); ('sql': 2); ('windows': 2); ('encryption': 2); ('file': 2); ('class': 2); ('jersey': 1); ('multithreading': 1); ('struts2': 1); ('loops': 1); ('sqlite': 1); ('sockets': 1); ('php': 1); ('ssl': 1); ('scala': 1); ('jdbc': 1); ('selenium-webdriver': 1); ('collections': 1); ('parsing': 1); ('swt': 1); ('oop': 1); ('inheritance': 1); ('jvm': 1)]
jframe, 1399,4.238741958541816,[('jframe': 1399); ('swing': 1093); ('jpanel': 287); ('user-interface': 116); ('netbeans': 42); ('image': 33); ('eclipse': 27); ('multithreading': 24); ('jtable': 21); ('applet': 12); ('nullpointerexception': 11); ('methods': 10); ('class': 10); ('arrays': 9); ('object': 7); ('arraylist': 6); ('jar': 6); ('oop': 4); ('html': 4); ('string': 4); ('javafx': 3); ('jdbc': 3); ('sql': 3); ('windows': 3); ('java-ee': 3); ('intellij-idea': 2); ('xml': 2); ('loops': 2); ('linux': 2); ('database': 2); ('mysql': 2); ('inheritance': 2); ('sorting': 1); ('parsing': 1); ('javascript': 1); ('tomcat': 1); ('sqlite': 1); ('php': 1); ('exception': 1); ('file': 1); ('servlets': 1); ('android': 1); ('collections': 1); ('hibernate': 1); ('apache': 1)]
exception, 1384,3.8316473988439306,[('exception': 1384); ('android': 144); ('eclipse': 54); ('spring': 38); ('swing': 35); ('nullpointerexception': 34); ('hibernate': 32); ('junit': 30); ('multithreading': 27); ('mysql': 26); ('string': 25); ('arrays': 24); ('jdbc': 23); ('sockets': 20); ('file': 19); ('java-ee': 19); ('spring-mvc': 16); ('logging': 16); ('serialization': 15); ('javafx': 15); ('netbeans': 14); ('arraylist': 14); ('web-services': 13); ('jar': 13); ('sql': 13); ('servlets': 12); ('tomcat': 11); ('maven': 11); ('xml': 10); ('jsp': 10); ('rest': 10); ('loops': 9); ('selenium-webdriver': 9); ('selenium': 9); ('methods': 9); ('sqlite': 9); ('generics': 8); ('class': 8); ('encryption': 8); ('oracle': 7); ('java-8': 7); ('jboss': 7); ('gwt': 7); ('jpa': 7); ('collections': 7); ('jsf': 6); ('object': 6); ('linux': 6); ('c#': 6); ('user-interface': 6); ('unit-testing': 6); ('json': 6); ('jersey': 5); ('oop': 5); ('javascript': 5); ('list': 5); ('apache': 5); ('applet': 5); ('hadoop': 5); ('regex': 5); ('inheritance': 5); ('struts2': 4); ('jtable': 4); ('parsing': 4); ('concurrency': 4); ('libgdx': 4); ('mongodb': 4); ('excel': 4); ('database': 4); ('google-app-engine': 4); ('jvm': 4); ('swt': 3); ('ssl': 3); ('intellij-idea': 3); ('php': 3); ('http': 3); ('c++': 3); ('android-fragments': 3); ('android-activity': 3); ('gradle': 2); ('apache-poi': 2); ('scala': 2); ('jaxb': 2); ('android-layout': 2); ('spring-security': 2); ('soap': 2); ('performance': 2); ('image': 2); ('date': 2); ('listview': 1); ('jackson': 1); ('jpanel': 1); ('jframe': 1); ('windows': 1); ('sorting': 1)]
jboss, 1368,4.097953216374269,[('jboss': 1368); ('java-ee': 134); ('maven': 127); ('eclipse': 116); ('hibernate': 106); ('spring': 89); ('web-services': 59); ('jpa': 53); ('jsf': 40); ('tomcat': 38); ('servlets': 34); ('xml': 31); ('apache': 28); ('mysql': 27); ('spring-mvc': 24); ('logging': 24); ('rest': 21); ('ssl': 21); ('jsp': 17); ('intellij-idea': 16); ('oracle': 16); ('linux': 16); ('soap': 16); ('jdbc': 13); ('jvm': 12); ('multithreading': 11); ('struts2': 10); ('netbeans': 10); ('gwt': 8); ('ant': 8); ('sockets': 7); ('exception': 7); ('javascript': 6); ('jaxb': 6); ('jar': 6); ('sql': 6); ('junit': 6); ('jersey': 5); ('gradle': 5); ('windows': 5); ('json': 4); ('jackson': 4); ('android': 4); ('mongodb': 3); ('html': 3); ('http': 3); ('scala': 3); ('database': 3); ('performance': 3); ('encryption': 3); ('spring-security': 3); ('selenium': 2); ('class': 2); ('jquery': 2); ('date': 2); ('arraylist': 1); ('swing': 1); ('apache-poi': 1); ('selenium-webdriver': 1); ('serialization': 1); ('applet': 1); ('c#': 1); ('concurrency': 1); ('user-interface': 1); ('sqlite': 1); ('file': 1); ('generics': 1); ('java-8': 1)]
nullpointerexception, 1342,3.9053651266766023,[('nullpointerexception': 1342); ('android': 480); ('swing': 120); ('arrays': 82); ('eclipse': 73); ('android-fragments': 40); ('exception': 34); ('arraylist': 27); ('spring': 21); ('listview': 20); ('object': 19); ('multithreading': 18); ('javafx': 17); ('xml': 17); ('jdbc': 17); ('servlets': 17); ('sqlite': 17); ('applet': 16); ('android-activity': 16); ('class': 14); ('jsp': 14); ('mysql': 14); ('string': 14); ('hashmap': 13); ('json': 13); ('netbeans': 13); ('libgdx': 11); ('jframe': 11); ('hibernate': 11); ('loops': 10); ('junit': 10); ('user-interface': 10); ('database': 9); ('jar': 8); ('file': 8); ('image': 8); ('maven': 7); ('jtable': 6); ('jpa': 6); ('oop': 6); ('jpanel': 6); ('serialization': 6); ('sql': 6); ('hadoop': 6); ('excel': 6); ('methods': 5); ('html': 5); ('oracle': 5); ('inheritance': 5); ('android-layout': 5); ('list': 5); ('spring-mvc': 4); ('struts2': 3); ('parsing': 3); ('jsf': 3); ('intellij-idea': 3); ('jaxb': 3); ('scala': 3); ('web-services': 3); ('google-app-engine': 3); ('soap': 2); ('tomcat': 2); ('sockets': 2); ('apache-poi': 2); ('windows': 2); ('mongodb': 2); ('sorting': 2); ('generics': 2); ('java-8': 2); ('unit-testing': 1); ('gradle': 1); ('jackson': 1); ('linux': 1); ('php': 1); ('rest': 1); ('selenium-webdriver': 1); ('swt': 1); ('logging': 1); ('encryption': 1); ('javascript': 1); ('concurrency': 1); ('java-ee': 1); ('regex': 1); ('jvm': 1)]
android-fragments, 1336,4.1931137724550895,[('android-fragments': 1336); ('android': 1312); ('android-activity': 107); ('xml': 101); ('android-layout': 99); ('eclipse': 60); ('listview': 54); ('nullpointerexception': 40); ('multithreading': 21); ('sqlite': 14); ('json': 11); ('arraylist': 10); ('user-interface': 9); ('database': 4); ('mysql': 4); ('class': 3); ('arrays': 3); ('performance': 3); ('exception': 3); ('hashmap': 2); ('concurrency': 2); ('oop': 2); ('unit-testing': 2); ('generics': 2); ('list': 2); ('sql': 2); ('methods': 1); ('c#': 1); ('tomcat': 1); ('php': 1); ('object': 1); ('web-services': 1); ('serialization': 1); ('date': 1); ('image': 1)]
